File_ID,Texto_Espanhol,Traducao_PTBR
dlg_dialoghi_es.json data[16][81][0],¿Cómo puedes ignorarlas?  ¡Son una señal del [font=Bold]don[/font] de Gahara Samudr!,Como ignorá-los? Eles são um sinal da dádiva de Gahara Samudr!
dlg_dialoghi_es.json data[16][85][0],¿La criatura que está debajo de él?,A criatura que está embaixo dele?
dlg_dialoghi_es.json data[16][100][0],¿Puedes explicarme cómo funciona?,Você pode explicar como funciona?
dlg_dialoghi_es.json data[16][102][0],"Las [font=Bold]rodillas[/font], que representan la esperanza. Cercenarlas nos libera del miedo al futuro, dejando sitio para la gratitud.","Os joelhos, que representam a esperança. Cortá-los nos liberta do medo do futuro, abrindo espaço para a gratidão."
dlg_dialoghi_es.json data[16][106][0],¿Por qué tan temprano?,Por que tão cedo?
dlg_dialoghi_es.json data[16][113][0],"Ahora nos ir, ¿sí?","Nós vamos embora agora, ok?"
dlg_dialoghi_es.json data[16][124][0],"Según los registros, el clérigo [font=Bold]Onit[/font] y el seguidor del culto solo se han cruzado una vez, en el sector 5-C.","Segundo os registros, o clérigo [font=Bold]Onit[/font] e o seguidor do culto cruzaram caminhos apenas uma vez, no setor 5-C."
dlg_dialoghi_es.json data[16][125][0],¡Debe de ser una auténtica tortura estar en la morada de los dioses!,Deve ser uma tortura absoluta estar na morada dos deuses!
dlg_dialoghi_es.json data[16][129][0],A veces se necesita un sistema sólido y sostenible para que las cosas funcionen. Aunque esté erigido sobre una [font=Bold]mentira[/font].,"Às vezes, um sistema sólido e sustentável é necessário para que as coisas funcionem. Mesmo que seja construído sobre uma mentira."
dlg_dialoghi_es.json data[16][130][0],"Uno debe dar valor a la libertad de pensamiento, no [font=Bold]anestesiarla[/font].","É preciso valorizar a liberdade de pensamento, e não anestesiá-la."
dlg_dialoghi_es.json data[16][140][0],Pero le gusta más aún sermonear a los otros clientes con sus lecciones escatológicas.,Mas ele gosta ainda mais de dar lições escatológicas a outros clientes.
dlg_dialoghi_es.json data[16][143][0],¿Puedes explicarme cómo controla la iglesia a la sociedad de Júpiter?,Você pode me explicar como a igreja controla a sociedade de Júpiter?
dlg_dialoghi_es.json data[16][144][0],¿Cómo funciona la cadena de mando dentro de la iglesia?,Como funciona a hierarquia dentro da igreja?
dlg_dialoghi_es.json data[16][145][0],Que tengas un buen día.,Tenha um bom dia.
dlg_dialoghi_es.json data[16][150][0],Ah... Curioso.,Ah... Interessante.
dlg_dialoghi_es.json data[16][158][0],Es un [font=Bold]catalizador de energía[/font].,É um catalisador de energia.
dlg_dialoghi_es.json data[16][170][0],"Ella decir que, [font=Bold]después hablar con te[/font], ella lista para hacer cosas locas.","Ela disse que, [font=Bold]depois de conversar com você[/font], estava pronta para fazer coisas loucas."
dlg_dialoghi_es.json data[16][175][0],¿Por qué corres? No quiero hacerte daño...,Por que você está correndo? Eu não quero te machucar...
dlg_dialoghi_es.json data[16][180][0],"Si hay alguna forma, la que sea, de volver con Lila... Tiene que estar en [font=Bold]este sitio[/font].","Se houver alguma maneira, qualquer maneira mesmo, de voltar com a Lila... Tem que ser por meio deste site."
dlg_dialoghi_es.json data[16][185][0],Y ¿qué eres? ¿Alguna clase de [font=Bold]mago[/font]?,"E você, o que é? Algum tipo de mágico?"
dlg_dialoghi_es.json data[16][190][0],¿Qué es lo que querías decirme? ¿Qué estamos haciendo aquí?,O que você queria me dizer? O que estamos fazendo aqui?
dlg_dialoghi_es.json data[16][195][0],Solía tenerlo. Pero me lo corté cuando me uní al Culto de la Desvinculación.,Eu costumava ter um. Mas cortei o meu quando entrei para o Culto do Desengajamento.
dlg_dialoghi_es.json data[16][200][0],Al menos ya no tengo ese [font=Bold]pelo espantoso[/font].,Pelo menos não tenho mais aquele cabelo horrível.
dlg_dialoghi_es.json data[17][1][0],Mmm... Sí... El [font=Bold]«amigo»[font=Bold] de Lila.,"Hum... Sim... a ""amiga"" da Lila."
dlg_dialoghi_es.json data[17][2][0],"Tenemos toda clase de tés e infusiones; incluidos los más inusuales de toda la colonia. ¡Y todos los prepara [font=Bold]un servidor[/font]! Tome, ¡aquí tiene la carta con los favoritos de nuestros clientes!","Temos todos os tipos de chás e infusões, incluindo os mais incomuns de toda a colônia. E eu mesma preparo todos! Veja aqui os favoritos dos nossos clientes!"
dlg_dialoghi_es.json data[17][10][0],Antes de los héroes cuyas leyendas se olvidaron. Y de los hombres que a la lumbre se resguardaron.,Diante dos heróis cujas lendas foram esquecidas. E dos homens que se refugiaram junto ao fogo.
dlg_dialoghi_es.json data[17][12][0],Vale...,OK...
dlg_dialoghi_es.json data[17][19][0],"Ajá, supongo... De todas formas, apártame ese kimono, ¿vale?","Ah, suponho que sim... Enfim, tire esse quimono do meu lado, por favor?"
dlg_dialoghi_es.json data[17][21][0],Comprendo. ¿Está por aquí esa aprendiz suya?,Entendo. Seu aprendiz está aqui?
dlg_dialoghi_es.json data[17][25][0],Yo tengo uno en casa. Lo vi el otro día y no pude evitar comprarlo.,Eu tenho um em casa. Vi outro dia e não resisti e comprei.
dlg_dialoghi_es.json data[17][32][0],Puf...,Ufa...
dlg_dialoghi_es.json data[17][38][0],Yo no pretendía...,Não era minha intenção...
dlg_dialoghi_es.json data[17][41][0],La solución más fácil es reconectar el [font=Bold]cableado[/font] que va desde la [font=Bold]plaza mayor[/font] hasta el [font=Bold]concentrador energético[/font].,A solução mais simples é reconectar a fiação que vai da praça principal ao concentrador de energia.
dlg_dialoghi_es.json data[17][59][0],"Son las 8 de la mañana, horario terrestre. ¡Y hoy es miércoles, nueve de abril del año 3264!","São 8h da manhã, horário da Terra. E hoje é quarta-feira, 9 de abril de 3264!"
dlg_dialoghi_es.json data[17][60][0],"Cuatro meses después, me informaron de que mi madre había sido [font=Bold]asesinada[/font] durante una revuelta popular.","Quatro meses depois, fui informado de que minha mãe havia sido morta durante uma revolta popular."
dlg_dialoghi_es.json data[17][61][0],El poquito de tierra que hay en esta maceta bastaría para que esta planta creciese hasta los diez metros.,A pequena quantidade de terra neste vaso seria suficiente para que esta planta crescesse até dez metros de altura.
dlg_dialoghi_es.json data[17][67][0],¿Miedo de qué?,Medo de quê?
dlg_dialoghi_es.json data[17][73][0],"Puede que no tengas [font=Bold]garganta[/font], pero te advierto que conozco muchos otros [font=Bold]puntos vitales[/font].","Você pode não ter garganta, mas aviso que conheço muitos outros pontos vitais."
dlg_dialoghi_es.json data[17][81][0],"No, Sar. Es solo una mutación rara provocada por rayos cósmicos.","Não, Sar. É apenas uma mutação rara causada por raios cósmicos."
dlg_dialoghi_es.json data[17][85][0],Exacto.,Exato.
dlg_dialoghi_es.json data[17][100][0],"Es un tema realmente complejo, pero puedo intentarlo.","É um assunto realmente complexo, mas posso tentar."
dlg_dialoghi_es.json data[17][102][0],"Las [font=Bold]orejas[/font], que representan el pasado. Extirparlas representa la aceptación de todas las cosas que no se pueden cambiar.",As orelhas representam o passado. Retirá-las simboliza a aceitação de tudo aquilo que não pode ser mudado.
dlg_dialoghi_es.json data[17][106][0],No sé...,Não sei...
dlg_dialoghi_es.json data[17][110][0],¿Listo?,Preparar?
dlg_dialoghi_es.json data[17][113][0],"Maestro, puedes [font=Bold]trepar[/font] con Bandar. Yo treparé con Laal por el otro lado. ¿Te parece bien?","Mestre, você pode subir com Bandar. Eu subirei com Laal do outro lado. Parece bom para você?"
dlg_dialoghi_es.json data[17][118][0],"Bien, esa parecer muy buena.","Bom, isso parece muito bom."
dlg_dialoghi_es.json data[17][124][0],Este encuentro [font=Bold]contradice[/font] los registros.,Este encontro contradiz os registros.
dlg_dialoghi_es.json data[17][125][0],Imagino que estoy aquí por la «sangre demoníaca» que acabas de mencionar.,"Imagino que estou aqui por causa do ""sangue demoníaco"" que você acabou de mencionar."
dlg_dialoghi_es.json data[17][129][0],La gente necesita algo en lo que creer.,As pessoas precisam de algo em que acreditar.
dlg_dialoghi_es.json data[17][130][0],"Exacto, es evidente que un sistema así no es sostenible.","Exatamente, é evidente que um sistema assim não é sustentável."
dlg_dialoghi_es.json data[17][143][0],"Es una historia muy larga, pero intentaré sintetizarla.","É uma história muito longa, mas vou tentar resumi-la."
dlg_dialoghi_es.json data[17][144][0],Su jerarquía está inspirada en la que mantenía la religión católica hasta hace cinco siglos.,Sua hierarquia é inspirada naquela que a religião católica manteve até cinco séculos atrás.
dlg_dialoghi_es.json data[17][145][0],Recuerda: no me has visto.,Lembre-se: você ainda não me viu.
dlg_dialoghi_es.json data[17][150][0],"Sí. En cualquier caso, Bandar está bien.  Ha estado organizando una especie de [font=Bold]rebelión[/font].","Sim. De qualquer forma, Bandar está bem. Ele está organizando algum tipo de rebelião."
dlg_dialoghi_es.json data[17][158][0],Ayuda a iniciar una reacción en un motor. Alguien debió de tirarlo cuando se agotó.,Isso ajuda a iniciar uma reação no motor. Alguém deve ter jogado fora quando acabou.
dlg_dialoghi_es.json data[17][170][0],Ella tomar arma e ir a disparar robot.,Ela pega uma arma e vai atirar no robô.
dlg_dialoghi_es.json data[17][175][0],[font=Bold]¡Aléjate de mí![/font],[font=Bold]Fique longe de mim![/font]
dlg_dialoghi_es.json data[17][180][0],"Lila me dio esto en el [font=Bold]mercado[/font]. Fue un día agradable, pero [font=Bold]se comportaba[/font] como si fuese [font=Bold]la primera vez que me veía[/font].","Lila me deu isso no mercado. Era um dia bonito, mas ela agiu como se fosse a primeira vez que me via."
dlg_dialoghi_es.json data[17][181][0],"Lila me dio esto en el [font=Bold]mercado[/font]. Fue un día agradable, pero [font=Bold]se comportaba[/font] como si fuese [font=Bold]la primera vez que me veía[/font].","Lila me deu isso no mercado. Era um dia bonito, mas ela agiu como se fosse a primeira vez que me via."
dlg_dialoghi_es.json data[17][184][0],Creo que esa no es la mejor definición.,Não acho que essa seja a melhor definição.
dlg_dialoghi_es.json data[17][185][0],"Un mago... Bueno, sí, si quieres llamarlo así.","Um mágico... Bem, sim, se você quiser chamá-lo assim."
dlg_dialoghi_es.json data[17][190][0],Lila...,Lilás...
dlg_dialoghi_es.json data[17][195][0],Aunque [font=Bold]guardé un mechón[/font].  Por si acaso.,Embora eu tenha guardado uma mecha de cabelo. Por precaução.
dlg_dialoghi_es.json data[17][200][0],"¡Lila, estás viva!","Lila, você está viva!"
dlg_dialoghi_es.json data[18][0][0],¡Bayas podla! ¡Buena elección!,"Uau, podla! Ótima escolha!"
dlg_dialoghi_es.json data[18][1][0],"¡Entonces, tiene una [font=Bold]reserva[/font]!","Então, você tem uma reserva!"
dlg_dialoghi_es.json data[18][10][0],CUANDO LA EXISTENCIA ESTABA AÚN SIN ORDENAR Y TODO OCUPABA UN MISMO LUGAR. ,QUANDO A EXISTÊNCIA AINDA ERA DESORDENADA E TUDO OCUPAVA O MESMO LUGAR.
dlg_dialoghi_es.json data[18][12][0],"Mire, yo puedo orientarle. Primero, elija [font=Bold]una taza[/font] de estas, la que más le guste.","Olha, eu posso te ajudar. Primeiro, escolha uma dessas canecas, aquela que você mais gostar."
dlg_dialoghi_es.json data[18][19][0],"Ahora, tengo que ir a buscar una batería donde [font=Bold]Tomoto[/font].  No sé cuánto tratará de sacarme, pero si me queda algo te lo compro.","Agora, preciso ir procurar uma bateria na [font=Bold]Tomoto[/font]. Não sei quanto vão tentar me cobrar, mas se sobrar alguma, compro de você."
dlg_dialoghi_es.json data[18][21][0],"Desgraciadamente, no... estos días está visitando el Templo del Culto. Le interesa mucho todo eso.","Infelizmente, não... atualmente ele está visitando o Templo de Adoração. Ele está muito interessado em tudo isso."
dlg_dialoghi_es.json data[18][25][0],"Gracias, Vastu. ¡Seguimos nuestro camino!","Obrigada, Vastu. Seguimos em frente!"
dlg_dialoghi_es.json data[18][31][0],¿Estás bien? Pareces nerviosa.,Você está bem? Parece nervoso(a).
dlg_dialoghi_es.json data[18][32][0],Pareces cansada. ¿Sientes el peso de la jornada?,Você parece cansado(a). Está sentindo o peso do dia?
dlg_dialoghi_es.json data[18][38][0],"No se preocupe, ya nos íbamos.","Não se preocupe, já estávamos de saída."
dlg_dialoghi_es.json data[18][41][0],Lo he hecho tantas veces que a mí ya me vigilan. Y Lila es demasiado bajita para alcanzar los cables.,Eu já fiz isso tantas vezes que agora eles estão me observando. E a Lila é muito baixinha para alcançar os cabos.
dlg_dialoghi_es.json data[18][50][0],¡Hay un montón! Este debe de ser su [font=Bold]nido[/font].,Tem um monte! Este deve ser o ninho deles.
dlg_dialoghi_es.json data[18][59][0],¿Te ha quedado claro?,Está claro?
dlg_dialoghi_es.json data[18][60][0],"A nivel consciente, la noticia no me afectó tanto como yo hubiese esperado, pero a partir de entonces fui [font=Bold]incapaz[/font] de [font=Bold]dormir[/font].","Em um nível consciente, a notícia não me afetou tanto quanto eu esperava, mas a partir daí não consegui mais dormir."
dlg_dialoghi_es.json data[18][61][0],El arte de cuidar un bonsái de chaal está en mantener la planta pequeña y compacta.,A arte de cuidar de um bonsai de chaal consiste em manter a planta pequena e compacta.
dlg_dialoghi_es.json data[18][67][0],[font=Bold]Todo[/font].,[font=Bold]Tudo[/font].
dlg_dialoghi_es.json data[18][72][0],Será mejor que vayas al templo para que te interrogue.,É melhor você ir ao templo para que ele possa interrogá-lo.
dlg_dialoghi_es.json data[18][81][0],Me lo dijo un [font=Bold]médico[/font].  Debí de [font=Bold]contaminarme[/font] cuando...,Um médico me disse. Devo ter sido contaminado quando...
dlg_dialoghi_es.json data[18][85][0],"El kraken debía impedir que la humanidad cruzase la barrera, ya que él mismo era la barrera.","O kraken tinha como objetivo impedir a humanidade de cruzar a barreira, já que ele próprio era a barreira."
dlg_dialoghi_es.json data[18][100][0],"Verás: cuando una persona acude al culto, suele ser principalmente por uno de dos motivos.","Veja bem, quando uma pessoa participa de um culto religioso, geralmente é por um destes dois motivos principais."
dlg_dialoghi_es.json data[18][102][0],"La [font=Bold]boca[/font], que representa la serenidad. Su desvinculación nos libera de buscar refugio en la positividad a toda costa.","A boca, que representa a serenidade. Sua separação nos liberta da necessidade de buscar refúgio na positividade a todo custo."
dlg_dialoghi_es.json data[18][106][0],[font=Bold]¡Buaaa...![/font],[font=Bold]Waaaah...[/font]
dlg_dialoghi_es.json data[18][110][0],Listo.,Preparar.
dlg_dialoghi_es.json data[18][113][0],¿Trepar?,Escalar?
dlg_dialoghi_es.json data[18][118][0],¿L-la de [font=Bold]detrás[/font] de la pala?,L-la atrás da pá?
dlg_dialoghi_es.json data[18][124][0],"El seguidor del culto también hace referencia a una guerra, pero no he podido recuperar información sobre guerras que hayan ocurrido en los últimos días.","O seguidor do culto também se refere a uma guerra, mas não consegui obter nenhuma informação sobre guerras que tenham ocorrido nos últimos dias."
dlg_dialoghi_es.json data[18][125][0],"¡No te hagas el tonto conmigo, hereje!","Não se faça de desentendido comigo, herege!"
dlg_dialoghi_es.json data[18][129][0],A lo mejor simplifica las cosas.,Talvez isso simplifique as coisas.
dlg_dialoghi_es.json data[18][130][0],"Escasez de energía y comida y, por si fuera poco, [font=Bold]tendencias autoritarias[/font]... No está bien. Nadie rinde cuentas.","Escassez de energia e alimentos, e para piorar a situação, tendências autoritárias... Isso não está certo. Ninguém é responsabilizado."
dlg_dialoghi_es.json data[18][140][0],"¡[font=Bold]Tino[/font], a tu servicio!","Tino, ao seu dispor!"
dlg_dialoghi_es.json data[18][143][0],"Verás: cuando la [font=Bold]mina de Júpiter[/font] cerró, todo pasó a estar autogestionado.","Veja bem: quando a mina Jupiter fechou, tudo passou a ser autogerido."
